"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2014",100.652512299114,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2015",102.192248678952,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2016",102.570042084582,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2017",105.013505853054,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2018",105.440984278333,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2019",105.635192226785,
"OAVG","TEACHERSALARY","LOWSRY_15YREXP","IDX2010","A","2020",106.398539746138,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2005",95.6726278455816,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2006",96.0205877396695,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2007",96.1480984542626,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2008",97.0959353110223,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2009",98.8635802306345,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2010",100,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2011",99.2906663551422,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2012",97.9431521516756,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2013",98.2455538451711,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2014",100.335342724188,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2015",101.889106211368,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2016",102.305412335683,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2017",104.841579174035,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2018",105.002924347838,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2019",105.351227534853,
"OAVG","TEACHERSALARY","PRY15YREXP","IDX2010","A","2020",106.072218862547,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2005",97.1225479612536,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2006",97.3746457471752,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2007",97.6167279280378,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2008",99.0067542103404,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2009",99.8995730866143,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2010",100,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2011",98.9073237794375,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2012",97.7689591331882,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2013",98.0640262496655,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2014",99.658329492856,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2015",101.295843836124,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2016",101.382621893448,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2017",103.59935129138,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2018",105.374783620026,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2019",105.700365844645,
"OAVG","TEACHERSALARY","UPPSRY_15YREXP","IDX2010","A","2020",106.59337030048,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2005",96.557716376066,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2006",97.0978335836522,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2007",96.9976233201157,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2009",98.3473310809426,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2010",100,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2011",99.6363756143628,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2012",98.6513609028687,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2013",98.1927967014918,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2014",101.422547443477,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2015",103.082603455804,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2016",103.610256501415,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2017",106.497598942783,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2018",106.609564710283,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2019",107.254624616037,
"OAVG","TEACHERSALARY","EARLYCHILDEDU_15YREXP","IDX2010","A","2020",109.096937812347,
